run_id,window_id,start_ts,end_ts,W,S,segment_id,candidate_condition,info_score,label_coarse,label_confidence,file,sheet,start_time,end_time,window_center_time,expected_family,transition_phase,seal_label,class_label,predicted_group,route_role,route_branch,route_reason_v3,transition_score_v3,transition_rank_pct_v3,static_context_score_v3,legacy_info_score,delta_half_in_hum,delta_half_dAH,max_hourly_hum_rise,corr_AH,seal_state_global,has_transition,condition_family_manual,heat_state_manual,ext_humidity_regime_manual,final_status,risk_level,needs_review,review_status,review_priority,bank_scope,bank_window_count,similarity_risk,raw_topk_distance
2026-03-06 160246_seal_unheated,W0007,1772834400000.0,1772877600000.0,12,1,S001,static_threshold_branch,1.6707057622399728,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-06 22:00:00,2026-03-07 10:00:00,2026-03-07 04:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=1.687 | delta_half_dAH_nonnegative,0.0,,1.6872584413930949,1.6707057622399728,1.00288888888889,0.3644552497570883,0.2644999999999982,0.999362790967305,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.05023987409615095,25.566035926708555
2026-03-06 160246_seal_unheated,W0008,1772838000000.0,1772881200000.0,12,1,S001,static_threshold_branch,1.418689812550189,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-06 23:00:00,2026-03-07 11:00:00,2026-03-07 05:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=1.470 | delta_half_dAH_nonnegative,0.0,,1.4697335942046934,1.418689812550189,0.9188333333333318,0.3245108740752487,0.2501666666666651,0.9992995429753894,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.045480659098004965,23.144169554339353
2026-03-06 160246_seal_unheated,W0009,1772841600000.0,1772884800000.0,12,1,S001,static_threshold_branch,1.1672386802889756,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 00:00:00,2026-03-07 12:00:00,2026-03-07 06:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=1.229 | delta_half_dAH_nonnegative,0.0,,1.2285152472178231,1.1672386802889756,0.8443333333333314,0.2802156296563405,0.2218333333333362,0.9990815697784314,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.040561200697069096,20.640758618683556
2026-03-06 160246_seal_unheated,W0010,1772845200000.0,1772888400000.0,12,1,S001,static_threshold_branch,0.9322249608205275,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 01:00:00,2026-03-07 13:00:00,2026-03-07 07:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.985 | delta_half_dAH_nonnegative,0.0,,0.9851617126782204,0.9322249608205275,0.7816388888888852,0.23552829792023644,0.1875,0.9986407456723048,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.036110779577097456,18.376031083251807
2026-03-06 160246_seal_unheated,W0011,1772848800000.0,1772892000000.0,12,1,S001,static_threshold_branch,0.7030131652911674,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 02:00:00,2026-03-07 14:00:00,2026-03-07 08:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.740 | delta_half_dAH_nonnegative,0.0,,0.7397646851079304,0.7030131652911674,0.7236111111111256,0.19046571685341895,0.17216666666666214,0.9979023277272767,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.032725495162617114,16.653329652967734
2026-03-06 160246_seal_unheated,W0012,1772852400000.0,1772895600000.0,12,1,S001,static_threshold_branch,0.4906924459127654,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 03:00:00,2026-03-07 15:00:00,2026-03-07 09:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.500 | delta_half_dAH_nonnegative,0.0,,0.5004722134241739,0.4906924459127654,0.6745000000000019,0.1465241234661896,0.1563333333333361,0.9966066680801399,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.03232536586019393,16.449712102065796
2026-03-06 160246_seal_unheated,W0013,1772856000000.0,1772899200000.0,12,1,S001,static_threshold_branch,0.27684929739420905,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 04:00:00,2026-03-07 16:00:00,2026-03-07 10:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.254 | delta_half_dAH_nonnegative,0.0,,0.2538938807145166,0.27684929739420905,0.6271944444444486,0.10124461777263782,0.1498333333333406,0.9947131750407344,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.03687281194219092,18.76381363991205
2026-03-06 160246_seal_unheated,W0014,1772859600000.0,1772902800000.0,12,1,S001,static_threshold_branch,0.12951176349687432,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 05:00:00,2026-03-07 17:00:00,2026-03-07 11:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.000 | delta_half_dAH_nonnegative,0.0,,0.0,0.12951176349687432,0.5846666666666778,0.05365443209695453,0.13700000000000756,0.991170515310749,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.05346315395729838,27.20629658051152
2026-03-06 160246_seal_unheated,W0015,1772863200000.0,1772906400000.0,12,1,S001,static_threshold_branch,0.0729075534392985,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 06:00:00,2026-03-07 18:00:00,2026-03-07 12:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.000 | delta_half_dAH_nonnegative,0.0,,0.0,0.0729075534392985,0.5468611111111059,0.017281468698714164,0.13700000000000756,0.985224976636191,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.0891783581321665,45.381027498763665
2026-03-06 160246_seal_unheated,W0016,1772866800000.0,1772910000000.0,12,1,S002,static_memory_branch,0.021377343107701688,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 07:00:00,2026-03-07 19:00:00,2026-03-07 13:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_memory_candidate,static_memory_branch,selected_static_candidate | static_context_score_v3=0.000 | delta_half_dAH_negative,0.0,,0.0,0.021377343107701688,0.5124444444444407,-0.010398020359913218,0.11999999999999744,0.9741224873217128,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.1605258271078013,81.68828319808779
2026-03-06 160246_seal_unheated,W0017,1772870400000.0,1772913600000.0,12,1,S002,static_memory_branch,0.029188002485986915,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 08:00:00,2026-03-07 20:00:00,2026-03-07 14:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_memory_candidate,static_memory_branch,selected_static_candidate | static_context_score_v3=0.096 | delta_half_dAH_negative,0.0,,0.09611205087802431,0.029188002485986915,0.4838888888888846,-0.028867261353277662,0.11999999999999744,0.9508499003264859,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.25551330120236954,130.0254500198311
2026-03-06 160246_seal_unheated,W0018,1772874000000.0,1772917200000.0,12,1,S002,static_memory_branch,0.07644371336411442,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 09:00:00,2026-03-07 21:00:00,2026-03-07 15:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_memory_candidate,static_memory_branch,selected_static_candidate | static_context_score_v3=0.308 | delta_half_dAH_negative,0.0,,0.30832084137122123,0.07644371336411442,0.45430555555554974,-0.037720684659477755,0.0971666666666593,0.899465630687162,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.5798317487813085,295.0644201937779
2026-03-06 160246_seal_unheated,W0019,1772877600000.0,1772920800000.0,12,1,S002,static_memory_branch,0.11233882253653349,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 10:00:00,2026-03-07 22:00:00,2026-03-07 16:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_memory_candidate,static_memory_branch,selected_static_candidate | static_context_score_v3=0.935 | delta_half_dAH_negative,0.0,,0.934622095760865,0.11233882253653349,0.42819444444445054,-0.03542734016480065,0.09250000000000824,0.7478129472322986,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,1.3280465251214568,675.8154908711617
2026-03-06 160246_seal_unheated,W0020,1772881200000.0,1772924400000.0,12,1,S002,static_memory_branch,0.1320436963982506,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 11:00:00,2026-03-07 23:00:00,2026-03-07 17:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_memory_candidate,static_memory_branch,selected_static_candidate | static_context_score_v3=1.646 | delta_half_dAH_negative,0.0,,1.6462697069781962,0.1320436963982506,0.40488888888888397,-0.020826151035199914,0.0903333333333336,0.5754944836192452,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,2.283606537645704,1162.080276558446
2026-03-06 160246_seal_unheated,W0021,1772884800000.0,1772928000000.0,12,1,S002,static_memory_branch,0.1400149960671453,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 12:00:00,2026-03-08 00:00:00,2026-03-07 18:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_memory_candidate,static_memory_branch,selected_static_candidate | static_context_score_v3=1.408 | delta_half_dAH_negative,0.0,,1.4081868556747792,0.1400149960671453,0.3836111111111222,-0.0029616171324429175,0.08466666666666356,0.6347016470301752,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,1.8968568923888875,965.2713572853961
2026-03-06 160246_seal_unheated,W0022,1772888400000.0,1772931600000.0,12,1,S003,static_threshold_branch,0.13775630360174942,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 13:00:00,2026-03-08 01:00:00,2026-03-07 19:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.530 | delta_half_dAH_nonnegative,0.0,,0.5300764407087919,0.13775630360174942,0.3643333333333345,0.017248836219892816,0.08466666666666356,0.8542574064992425,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.8753462755626605,445.445669041994
2026-03-06 160246_seal_unheated,W0023,1772892000000.0,1772935200000.0,12,1,S003,static_threshold_branch,0.12805783556485115,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 14:00:00,2026-03-08 02:00:00,2026-03-07 20:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.201 | delta_half_dAH_nonnegative,0.0,,0.2007480210261698,0.12805783556485115,0.34672222222222615,0.037177640057486805,0.07866666666667044,0.9452866343845923,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.28444387902026014,144.74762449138885
2026-03-06 160246_seal_unheated,W0024,1772895600000.0,1772938800000.0,12,1,S003,static_threshold_branch,0.11244769655044742,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 15:00:00,2026-03-08 03:00:00,2026-03-07 21:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.158 | delta_half_dAH_nonnegative,0.0,,0.15827611530621383,0.11244769655044742,0.33297222222223155,0.05462174831351341,0.06666666666666998,0.9704231497317698,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.17671706073104101,89.9276681081147
2026-03-06 160246_seal_unheated,W0025,1772899200000.0,1772942400000.0,12,1,S003,static_threshold_branch,0.09395132533707531,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 16:00:00,2026-03-08 04:00:00,2026-03-07 22:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.232 | delta_half_dAH_nonnegative,0.0,,0.2323103626194482,0.09395132533707531,0.3210555555555601,0.06746039179240082,0.0661666666666676,0.9794571287894694,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.12604746202196365,64.1429541872766
2026-03-06 160246_seal_unheated,W0026,1772902800000.0,1772946000000.0,12,1,S003,static_threshold_branch,0.07739197385580822,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 17:00:00,2026-03-08 05:00:00,2026-03-07 23:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.293 | delta_half_dAH_nonnegative,0.0,,0.2928993164751684,0.07739197385580822,0.30961111111110995,0.07546646298890902,0.0661666666666676,0.9849766575628319,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.09070553458108253,46.15817610157837
2026-03-06 160246_seal_unheated,W0027,1772906400000.0,1772949600000.0,12,1,S003,static_threshold_branch,0.07222085952730817,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 18:00:00,2026-03-08 06:00:00,2026-03-08 00:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.352 | delta_half_dAH_nonnegative,0.0,,0.35192209295951543,0.07222085952730817,0.29986111111111313,0.07884558202409409,0.05850000000000222,0.9881430220901117,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.07080940485131651,36.03344596192576
2026-03-06 160246_seal_unheated,W0028,1772910000000.0,1772953200000.0,12,1,S003,static_threshold_branch,0.06121448390878175,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 19:00:00,2026-03-08 07:00:00,2026-03-08 01:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.369 | delta_half_dAH_nonnegative,0.0,,0.36936493949211285,0.06121448390878175,0.2910277777777779,0.0794317599514569,0.05816666666666492,0.9902987966784703,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.05771066498461393,29.367767354017293
2026-03-06 160246_seal_unheated,W0029,1772913600000.0,1772956800000.0,12,1,S003,static_threshold_branch,0.04571130664817641,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 20:00:00,2026-03-08 08:00:00,2026-03-08 02:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.365 | delta_half_dAH_nonnegative,0.0,,0.36501160036813973,0.04571130664817641,0.28527777777777885,0.07706479850095072,0.05816666666666492,0.9914168114544104,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.05116674227604053,26.037700030424837
2026-03-06 160246_seal_unheated,W0030,1772917200000.0,1772960400000.0,12,1,S003,static_threshold_branch,0.03504603259646966,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 21:00:00,2026-03-08 09:00:00,2026-03-08 03:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.371 | delta_half_dAH_nonnegative,0.0,,0.3707014842517594,0.03504603259646966,0.279944444444439,0.07404628215924447,0.05400000000000915,0.99237325391136,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.04577307113256041,23.292972008870567
2026-03-06 160246_seal_unheated,W0031,1772920800000.0,1772964000000.0,12,1,S003,static_threshold_branch,0.03567293519170647,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 22:00:00,2026-03-08 10:00:00,2026-03-08 04:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.353 | delta_half_dAH_nonnegative,0.0,,0.3527817261851336,0.03567293519170647,0.27436111111109796,0.06923353752753592,0.05400000000000915,0.9922013352258637,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.046588301940506234,23.70782615608865
2026-03-06 160246_seal_unheated,W0032,1772924400000.0,1772967600000.0,12,1,S003,static_threshold_branch,0.037135177831821076,candidate_high_info,manual_high,2026-03-06 160246_seal_unheated,Serial Data Log,2026-03-07 23:00:00,2026-03-08 11:00:00,2026-03-08 05:00:00,ext_high_hum_no_heat,no_transition,seal,外部高湿驱动工况,candidate_high_info,static_threshold_favored,static_threshold_branch,selected_static_candidate | static_context_score_v3=0.336 | delta_half_dAH_nonnegative,0.0,,0.3361164244466848,0.037135177831821076,0.2571523383238059,0.06148184930425238,0.05400000000000915,0.9911031306697462,sealed,False,ext_high_hum_no_heat,off,high,static_hard_case_watch,watch,True,pending,P2_hard_case_watch,strict_condition,7,0.052574367793780004,26.754011629633965
2026-03-08 172014_seal_unheated,W0001,1772989200000.0,1773032400000.0,12,1,S001,transition_branch,0.17465075851823425,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-08 17:00:00,2026-03-09 05:00:00,2026-03-08 23:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.17465075851823425,0.6078431372549019,,,0.19401162790698123,0.03415766632326456,0.0953525641025692,0.6076494401212373,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0002,1772992800000.0,1773036000000.0,12,1,S001,transition_branch,0.13007147983821452,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-08 18:00:00,2026-03-09 06:00:00,2026-03-09 00:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.13007147983821452,0.49019607843137253,,,0.18785310734462968,0.03733393531240825,0.04000000000000625,0.7649421638185929,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0003,1772996400000.0,1773039600000.0,12,1,S001,transition_branch,0.13140056912546563,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-08 19:00:00,2026-03-09 07:00:00,2026-03-09 01:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.13140056912546563,0.5098039215686274,,,0.187583333333329,0.03902981695214258,0.04000000000000625,0.8800161878844686,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0004,1773000000000.0,1773043200000.0,12,1,S001,transition_branch,0.14304837084973326,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-08 20:00:00,2026-03-09 08:00:00,2026-03-09 02:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.14304837084973326,0.5490196078431373,,,0.18469444444444605,0.03883851521795467,0.04000000000000625,0.9330865149703317,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0005,1773003600000.0,1773046800000.0,12,1,S001,transition_branch,0.1607928431490481,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-08 21:00:00,2026-03-09 09:00:00,2026-03-09 03:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.1607928431490481,0.5882352941176471,,,0.18080555555555833,0.03805581282713799,0.04000000000000625,0.9521399505392532,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0006,1773007200000.0,1773050400000.0,12,1,S001,transition_branch,0.16504900036734915,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-08 22:00:00,2026-03-09 10:00:00,2026-03-09 04:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.16504900036734915,0.5980392156862745,,,0.17733333333332268,0.03507002052220631,0.035674863387974654,0.956762780608142,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0007,1773010800000.0,1773054000000.0,12,1,S001,transition_branch,0.15424386052279712,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-08 23:00:00,2026-03-09 11:00:00,2026-03-09 05:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.15424386052279712,0.5588235294117647,,,0.17755555555556413,0.03042148080276519,0.035674863387974654,0.9495635747772968,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0008,1773014400000.0,1773057600000.0,12,1,S001,transition_branch,0.10776718459947057,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-09 00:00:00,2026-03-09 12:00:00,2026-03-09 06:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.10776718459947057,0.4411764705882353,,,0.1750555555555664,0.02139038788472636,0.035674863387974654,0.9153966946973718,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0009,1773018000000.0,1773061200000.0,12,1,S001,transition_branch,0.09917465859775876,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-09 01:00:00,2026-03-09 13:00:00,2026-03-09 07:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.09917465859775876,0.4215686274509804,,,0.17216666666666924,0.007035748616456949,0.035674863387974654,0.8421031187896333,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0010,1773021600000.0,1773064800000.0,12,1,S001,transition_branch,0.09137402325920385,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-09 02:00:00,2026-03-09 14:00:00,2026-03-09 08:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.09137402325920385,0.39215686274509803,,,0.1662026462395616,-0.010375634449146354,0.03399999999999892,0.7359089272613489,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0011,1773025200000.0,1773068400000.0,12,1,S001,transition_branch,0.08703211745619568,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-09 03:00:00,2026-03-09 15:00:00,2026-03-09 09:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.08703211745619568,0.35294117647058826,,,0.16426268956979584,-0.027642456856221465,0.03399999999999892,0.7078886189605135,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0012,1773028800000.0,1773072000000.0,12,1,S001,transition_branch,0.08794022271037137,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-09 04:00:00,2026-03-09 16:00:00,2026-03-09 10:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.08794022271037137,0.3627450980392157,,,0.16115560198080914,-0.04635062599287032,0.03399999999999892,0.8096615250395375,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
2026-03-08 172014_seal_unheated,W0013,1773032400000.0,1773075600000.0,12,1,S001,transition_branch,0.08830017763500761,candidate_high_info,manual_high,2026-03-08 172014_seal_unheated,Serial Data Log,2026-03-09 05:00:00,2026-03-09 17:00:00,2026-03-09 11:00:00,transition_run,pre_transition,seal,外部高湿驱动工况,candidate_high_info,transition_context,transition_branch,phase=pre_transition | transition_multiview_score_v3,0.08830017763500761,0.37254901960784315,,,0.15626787372330142,-0.06518350433994602,0.03399999999999892,0.9049949596744608,mixed,True,transition_run,off,high,transition_boost_alert,high,True,pending,P0_transition,relaxed_heat_label,16,,
